,yyyymmdd,traceid,count
4251,19960606,MV.MSSN.--.SHY,0
4252,19960606,MV.MGAT.--.SHZ,64
4253,19960606,MV.MCPE.--.SHX,64
4254,19960606,MV.MGT2.--.SHZ,64
4255,19960606,MV.MHRE.--.SHZ,0
4256,19960606,MV.MSPT.--.SHZ,64
4257,19960606,MV.MGHZ.--.SHZ,64
4258,19960606,MV.MHRN.--.SHX,0
4259,19960606,MV.MWHT.--.SHZ,0
4260,19960606,MV.MVPN.--.SHY,0
4261,19960606,MV.MWH2.--.SHZ,64
4262,19960606,MV.MLGL.--.SHZ,64
4263,19960606,MV.MCHT.--.SHZ,0
4264,19960606,MV.MHRV.--.SHZ,64
4265,19960606,MV.MHRE.--.SHX,64
4266,19960607,MV.MCPZ.--.SHZ,35
4267,19960607,MV.MVPV.--.SHZ,0
4268,19960607,MV.MVPE.--.SHX,0
4269,19960607,MV.MHRV.--.SHY,0
4270,19960607,MV.MBET.--.SHZ,35
4271,19960607,MV.MSSZ.--.SHZ,0
4272,19960607,MV.MHRN.--.SHY,35
4273,19960607,MV.MLGT.--.SHZ,35
4274,19960607,MV.MRYT.--.SHZ,35
4275,19960607,MV.MSSE.--.SHX,0
4276,19960607,MV.MCPN.--.SHY,35
4277,19960607,MV.MCPT.--.SHZ,0
4278,19960607,MV.MSSN.--.SHY,0
4279,19960607,MV.MGAT.--.SHZ,35
4280,19960607,MV.MCPE.--.SHX,35
4281,19960607,MV.MGT2.--.SHZ,35
4282,19960607,MV.MHRE.--.SHZ,0
4283,19960607,MV.MSPT.--.SHZ,35
4284,19960607,MV.MGHZ.--.SHZ,35
4285,19960607,MV.MHRN.--.SHX,0
4286,19960607,MV.MWHT.--.SHZ,0
4287,19960607,MV.MVPN.--.SHY,0
4288,19960607,MV.MWH2.--.SHZ,35
4289,19960607,MV.MLGL.--.SHZ,35
4290,19960607,MV.MCHT.--.SHZ,0
4291,19960607,MV.MHRV.--.SHZ,35
4292,19960607,MV.MHRE.--.SHX,35
4293,19960608,MV.MCPZ.--.SHZ,55
4294,19960608,MV.MVPV.--.SHZ,0
4295,19960608,MV.MVPE.--.SHX,0
4296,19960608,MV.MHRV.--.SHY,0
4297,19960608,MV.MBET.--.SHZ,55
4298,19960608,MV.MSSZ.--.SHZ,0
4299,19960608,MV.MHRN.--.SHY,55
4300,19960608,MV.MLGT.--.SHZ,55
4301,19960608,MV.MRYT.--.SHZ,55
4302,19960608,MV.MSSE.--.SHX,0
4303,19960608,MV.MCPN.--.SHY,55
4304,19960608,MV.MCPT.--.SHZ,0
4305,19960608,MV.MSSN.--.SHY,0
4306,19960608,MV.MGAT.--.SHZ,55
4307,19960608,MV.MCPE.--.SHX,55
4308,19960608,MV.MGT2.--.SHZ,55
4309,19960608,MV.MHRE.--.SHZ,0
4310,19960608,MV.MSPT.--.SHZ,55
4311,19960608,MV.MGHZ.--.SHZ,55
4312,19960608,MV.MHRN.--.SHX,0
4313,19960608,MV.MWHT.--.SHZ,0
4314,19960608,MV.MVPN.--.SHY,0
4315,19960608,MV.MWH2.--.SHZ,55
4316,19960608,MV.MLGL.--.SHZ,55
4317,19960608,MV.MCHT.--.SHZ,0
4318,19960608,MV.MHRV.--.SHZ,55
4319,19960608,MV.MHRE.--.SHX,55
4320,19960609,MV.MCPZ.--.SHZ,56
4321,19960609,MV.MVPV.--.SHZ,0
4322,19960609,MV.MVPE.--.SHX,0
4323,19960609,MV.MHRV.--.SHY,0
4324,19960609,MV.MBET.--.SHZ,56
4325,19960609,MV.MSSZ.--.SHZ,0
4326,19960609,MV.MHRN.--.SHY,56
4327,19960609,MV.MLGT.--.SHZ,56
4328,19960609,MV.MRYT.--.SHZ,56
4329,19960609,MV.MSSE.--.SHX,0
4330,19960609,MV.MCPN.--.SHY,56
4331,19960609,MV.MCPT.--.SHZ,0
4332,19960609,MV.MSSN.--.SHY,0
4333,19960609,MV.MGAT.--.SHZ,56
4334,19960609,MV.MCPE.--.SHX,56
4335,19960609,MV.MGT2.--.SHZ,56
4336,19960609,MV.MHRE.--.SHZ,0
4337,19960609,MV.MSPT.--.SHZ,56
4338,19960609,MV.MGHZ.--.SHZ,56
4339,19960609,MV.MHRN.--.SHX,0
4340,19960609,MV.MWHT.--.SHZ,0
4341,19960609,MV.MVPN.--.SHY,0
4342,19960609,MV.MWH2.--.SHZ,56
4343,19960609,MV.MLGL.--.SHZ,56
4344,19960609,MV.MCHT.--.SHZ,0
4345,19960609,MV.MHRV.--.SHZ,56
4346,19960609,MV.MHRE.--.SHX,56
4347,19960610,MV.MCPZ.--.SHZ,116
4348,19960610,MV.MVPV.--.SHZ,0
4349,19960610,MV.MVPE.--.SHX,0
4350,19960610,MV.MHRV.--.SHY,0
4351,19960610,MV.MBET.--.SHZ,116
4352,19960610,MV.MSSZ.--.SHZ,0
4353,19960610,MV.MHRN.--.SHY,116
4354,19960610,MV.MLGT.--.SHZ,116
4355,19960610,MV.MRYT.--.SHZ,116
4356,19960610,MV.MSSE.--.SHX,0
4357,19960610,MV.MCPN.--.SHY,116
4358,19960610,MV.MCPT.--.SHZ,0
4359,19960610,MV.MSSN.--.SHY,0
4360,19960610,MV.MGAT.--.SHZ,116
4361,19960610,MV.MCPE.--.SHX,116
4362,19960610,MV.MGT2.--.SHZ,116
4363,19960610,MV.MHRE.--.SHZ,0
4364,19960610,MV.MSPT.--.SHZ,116
4365,19960610,MV.MGHZ.--.SHZ,116
4366,19960610,MV.MHRN.--.SHX,0
4367,19960610,MV.MWHT.--.SHZ,0
4368,19960610,MV.MVPN.--.SHY,0
4369,19960610,MV.MWH2.--.SHZ,116
4370,19960610,MV.MLGL.--.SHZ,116
4371,19960610,MV.MCHT.--.SHZ,0
4372,19960610,MV.MHRV.--.SHZ,116
4373,19960610,MV.MHRE.--.SHX,116
4374,19960611,MV.MCPZ.--.SHZ,109
4375,19960611,MV.MVPV.--.SHZ,0
4376,19960611,MV.MVPE.--.SHX,0
4377,19960611,MV.MHRV.--.SHY,0
4378,19960611,MV.MBET.--.SHZ,109
4379,19960611,MV.MSSZ.--.SHZ,0
4380,19960611,MV.MHRN.--.SHY,109
4381,19960611,MV.MLGT.--.SHZ,109
4382,19960611,MV.MRYT.--.SHZ,109
4383,19960611,MV.MSSE.--.SHX,0
4384,19960611,MV.MCPN.--.SHY,109
4385,19960611,MV.MCPT.--.SHZ,0
4386,19960611,MV.MSSN.--.SHY,0
4387,19960611,MV.MGAT.--.SHZ,109
4388,19960611,MV.MCPE.--.SHX,109
4389,19960611,MV.MGT2.--.SHZ,109
4390,19960611,MV.MHRE.--.SHZ,0
4391,19960611,MV.MSPT.--.SHZ,109
4392,19960611,MV.MGHZ.--.SHZ,109
4393,19960611,MV.MHRN.--.SHX,0
4394,19960611,MV.MWHT.--.SHZ,0
4395,19960611,MV.MVPN.--.SHY,0
4396,19960611,MV.MWH2.--.SHZ,109
4397,19960611,MV.MLGL.--.SHZ,109
4398,19960611,MV.MCHT.--.SHZ,0
4399,19960611,MV.MHRV.--.SHZ,109
4400,19960611,MV.MHRE.--.SHX,109
4401,19960612,MV.MCPZ.--.SHZ,54
4402,19960612,MV.MVPV.--.SHZ,0
4403,19960612,MV.MVPE.--.SHX,0
4404,19960612,MV.MHRV.--.SHY,0
4405,19960612,MV.MBET.--.SHZ,54
4406,19960612,MV.MSSZ.--.SHZ,0
4407,19960612,MV.MHRN.--.SHY,54
4408,19960612,MV.MLGT.--.SHZ,54
4409,19960612,MV.MRYT.--.SHZ,54
4410,19960612,MV.MSSE.--.SHX,0
4411,19960612,MV.MCPN.--.SHY,54
4412,19960612,MV.MCPT.--.SHZ,0
4413,19960612,MV.MSSN.--.SHY,0
4414,19960612,MV.MGAT.--.SHZ,54
4415,19960612,MV.MCPE.--.SHX,54
4416,19960612,MV.MGT2.--.SHZ,54
4417,19960612,MV.MHRE.--.SHZ,0
4418,19960612,MV.MSPT.--.SHZ,54
4419,19960612,MV.MGHZ.--.SHZ,54
4420,19960612,MV.MHRN.--.SHX,0
4421,19960612,MV.MWHT.--.SHZ,0
4422,19960612,MV.MVPN.--.SHY,0
4423,19960612,MV.MWH2.--.SHZ,54
4424,19960612,MV.MLGL.--.SHZ,54
4425,19960612,MV.MCHT.--.SHZ,0
4426,19960612,MV.MHRV.--.SHZ,54
4427,19960612,MV.MHRE.--.SHX,54
4428,19960613,MV.MCPZ.--.SHZ,68
4429,19960613,MV.MVPV.--.SHZ,0
4430,19960613,MV.MVPE.--.SHX,0
4431,19960613,MV.MHRV.--.SHY,0
4432,19960613,MV.MBET.--.SHZ,68
4433,19960613,MV.MSSZ.--.SHZ,0
4434,19960613,MV.MHRN.--.SHY,68
4435,19960613,MV.MLGT.--.SHZ,68
4436,19960613,MV.MRYT.--.SHZ,68
4437,19960613,MV.MSSE.--.SHX,0
4438,19960613,MV.MCPN.--.SHY,68
4439,19960613,MV.MCPT.--.SHZ,0
4440,19960613,MV.MSSN.--.SHY,0
4441,19960613,MV.MGAT.--.SHZ,68
4442,19960613,MV.MCPE.--.SHX,68
4443,19960613,MV.MGT2.--.SHZ,68
4444,19960613,MV.MHRE.--.SHZ,0
4445,19960613,MV.MSPT.--.SHZ,68
4446,19960613,MV.MGHZ.--.SHZ,68
4447,19960613,MV.MHRN.--.SHX,0
4448,19960613,MV.MWHT.--.SHZ,0
4449,19960613,MV.MVPN.--.SHY,0
4450,19960613,MV.MWH2.--.SHZ,68
4451,19960613,MV.MLGL.--.SHZ,68
4452,19960613,MV.MCHT.--.SHZ,0
4453,19960613,MV.MHRV.--.SHZ,68
4454,19960613,MV.MHRE.--.SHX,68
4455,19960614,MV.MCPZ.--.SHZ,160
4456,19960614,MV.MVPV.--.SHZ,0
4457,19960614,MV.MVPE.--.SHX,0
4458,19960614,MV.MHRV.--.SHY,0
4459,19960614,MV.MBET.--.SHZ,160
4460,19960614,MV.MSSZ.--.SHZ,0
4461,19960614,MV.MHRN.--.SHY,160
4462,19960614,MV.MLGT.--.SHZ,160
4463,19960614,MV.MRYT.--.SHZ,160
4464,19960614,MV.MSSE.--.SHX,0
4465,19960614,MV.MCPN.--.SHY,160
4466,19960614,MV.MCPT.--.SHZ,0
4467,19960614,MV.MSSN.--.SHY,0
4468,19960614,MV.MGAT.--.SHZ,160
4469,19960614,MV.MCPE.--.SHX,160
4470,19960614,MV.MGT2.--.SHZ,160
4471,19960614,MV.MHRE.--.SHZ,0
4472,19960614,MV.MSPT.--.SHZ,160
4473,19960614,MV.MGHZ.--.SHZ,160
4474,19960614,MV.MHRN.--.SHX,0
4475,19960614,MV.MWHT.--.SHZ,0
4476,19960614,MV.MVPN.--.SHY,0
4477,19960614,MV.MWH2.--.SHZ,160
4478,19960614,MV.MLGL.--.SHZ,160
4479,19960614,MV.MCHT.--.SHZ,0
4480,19960614,MV.MHRV.--.SHZ,160
4481,19960614,MV.MHRE.--.SHX,160
4482,19960615,MV.MCPZ.--.SHZ,288
4483,19960615,MV.MVPV.--.SHZ,0
4484,19960615,MV.MVPE.--.SHX,0
4485,19960615,MV.MHRV.--.SHY,0
4486,19960615,MV.MBET.--.SHZ,288
4487,19960615,MV.MSSZ.--.SHZ,0
4488,19960615,MV.MHRN.--.SHY,288
4489,19960615,MV.MLGT.--.SHZ,288
4490,19960615,MV.MRYT.--.SHZ,288
4491,19960615,MV.MSSE.--.SHX,0
4492,19960615,MV.MCPN.--.SHY,288
4493,19960615,MV.MCPT.--.SHZ,0
4494,19960615,MV.MSSN.--.SHY,0
4495,19960615,MV.MGAT.--.SHZ,288
4496,19960615,MV.MCPE.--.SHX,288
4497,19960615,MV.MGT2.--.SHZ,288
4498,19960615,MV.MHRE.--.SHZ,0
4499,19960615,MV.MSPT.--.SHZ,288
4500,19960615,MV.MGHZ.--.SHZ,288
4501,19960615,MV.MHRN.--.SHX,0
4502,19960615,MV.MWHT.--.SHZ,0
4503,19960615,MV.MVPN.--.SHY,0
4504,19960615,MV.MWH2.--.SHZ,288
4505,19960615,MV.MLGL.--.SHZ,288
4506,19960615,MV.MCHT.--.SHZ,0
4507,19960615,MV.MHRV.--.SHZ,288
4508,19960615,MV.MHRE.--.SHX,288
4509,19960616,MV.MCPZ.--.SHZ,182
4510,19960616,MV.MVPV.--.SHZ,0
4511,19960616,MV.MVPE.--.SHX,0
4512,19960616,MV.MHRV.--.SHY,0
4513,19960616,MV.MBET.--.SHZ,182
4514,19960616,MV.MSSZ.--.SHZ,0
4515,19960616,MV.MHRN.--.SHY,182
4516,19960616,MV.MLGT.--.SHZ,182
4517,19960616,MV.MRYT.--.SHZ,182
4518,19960616,MV.MSSE.--.SHX,0
4519,19960616,MV.MCPN.--.SHY,182
4520,19960616,MV.MCPT.--.SHZ,0
4521,19960616,MV.MSSN.--.SHY,0
4522,19960616,MV.MGAT.--.SHZ,182
4523,19960616,MV.MCPE.--.SHX,182
4524,19960616,MV.MGT2.--.SHZ,182
4525,19960616,MV.MHRE.--.SHZ,0
4526,19960616,MV.MSPT.--.SHZ,182
4527,19960616,MV.MGHZ.--.SHZ,182
4528,19960616,MV.MHRN.--.SHX,0
4529,19960616,MV.MWHT.--.SHZ,0
4530,19960616,MV.MVPN.--.SHY,0
4531,19960616,MV.MWH2.--.SHZ,182
4532,19960616,MV.MLGL.--.SHZ,182
4533,19960616,MV.MCHT.--.SHZ,0
4534,19960616,MV.MHRV.--.SHZ,182
4535,19960616,MV.MHRE.--.SHX,182
4536,19960617,MV.MCPZ.--.SHZ,107
4537,19960617,MV.MVPV.--.SHZ,0
4538,19960617,MV.MVPE.--.SHX,0
4539,19960617,MV.MHRV.--.SHY,0
4540,19960617,MV.MBET.--.SHZ,107
4541,19960617,MV.MSSZ.--.SHZ,0
4542,19960617,MV.MHRN.--.SHY,107
4543,19960617,MV.MLGT.--.SHZ,107
4544,19960617,MV.MRYT.--.SHZ,104
4545,19960617,MV.MSSE.--.SHX,0
4546,19960617,MV.MCPN.--.SHY,107
4547,19960617,MV.MCPT.--.SHZ,0
4548,19960617,MV.MSSN.--.SHY,0
4549,19960617,MV.MGAT.--.SHZ,107
4550,19960617,MV.MCPE.--.SHX,107
4551,19960617,MV.MGT2.--.SHZ,107
4552,19960617,MV.MHRE.--.SHZ,0
4553,19960617,MV.MSPT.--.SHZ,107
4554,19960617,MV.MGHZ.--.SHZ,107
4555,19960617,MV.MHRN.--.SHX,0
4556,19960617,MV.MWHT.--.SHZ,0
4557,19960617,MV.MVPN.--.SHY,0
4558,19960617,MV.MWH2.--.SHZ,107
4559,19960617,MV.MLGL.--.SHZ,107
4560,19960617,MV.MCHT.--.SHZ,0
4561,19960617,MV.MHRV.--.SHZ,107
4562,19960617,MV.MHRE.--.SHX,107
4563,19960618,MV.MCPZ.--.SHZ,88
4564,19960618,MV.MVPV.--.SHZ,0
4565,19960618,MV.MVPE.--.SHX,0
4566,19960618,MV.MHRV.--.SHY,0
4567,19960618,MV.MBET.--.SHZ,88
4568,19960618,MV.MSSZ.--.SHZ,0
4569,19960618,MV.MHRN.--.SHY,88
4570,19960618,MV.MLGT.--.SHZ,88
4571,19960618,MV.MRYT.--.SHZ,88
4572,19960618,MV.MSSE.--.SHX,0
4573,19960618,MV.MCPN.--.SHY,88
4574,19960618,MV.MCPT.--.SHZ,0
4575,19960618,MV.MSSN.--.SHY,0
4576,19960618,MV.MGAT.--.SHZ,88
4577,19960618,MV.MCPE.--.SHX,88
4578,19960618,MV.MGT2.--.SHZ,88
4579,19960618,MV.MHRE.--.SHZ,0
4580,19960618,MV.MSPT.--.SHZ,88
4581,19960618,MV.MGHZ.--.SHZ,88
4582,19960618,MV.MHRN.--.SHX,0
4583,19960618,MV.MWHT.--.SHZ,0
4584,19960618,MV.MVPN.--.SHY,0
4585,19960618,MV.MWH2.--.SHZ,88
4586,19960618,MV.MLGL.--.SHZ,88
4587,19960618,MV.MCHT.--.SHZ,0
4588,19960618,MV.MHRV.--.SHZ,88
4589,19960618,MV.MHRE.--.SHX,88
4590,19960619,MV.MCPZ.--.SHZ,110
4591,19960619,MV.MVPV.--.SHZ,0
4592,19960619,MV.MVPE.--.SHX,0
4593,19960619,MV.MHRV.--.SHY,0
4594,19960619,MV.MBET.--.SHZ,110
4595,19960619,MV.MSSZ.--.SHZ,0
4596,19960619,MV.MHRN.--.SHY,110
4597,19960619,MV.MLGT.--.SHZ,110
4598,19960619,MV.MRYT.--.SHZ,110
4599,19960619,MV.MSSE.--.SHX,0
4600,19960619,MV.MCPN.--.SHY,110
4601,19960619,MV.MCPT.--.SHZ,0
4602,19960619,MV.MSSN.--.SHY,0
4603,19960619,MV.MGAT.--.SHZ,110
4604,19960619,MV.MCPE.--.SHX,110
4605,19960619,MV.MGT2.--.SHZ,110
4606,19960619,MV.MHRE.--.SHZ,0
4607,19960619,MV.MSPT.--.SHZ,110
4608,19960619,MV.MGHZ.--.SHZ,110
4609,19960619,MV.MHRN.--.SHX,0
4610,19960619,MV.MWHT.--.SHZ,0
4611,19960619,MV.MVPN.--.SHY,0
4612,19960619,MV.MWH2.--.SHZ,110
4613,19960619,MV.MLGL.--.SHZ,110
4614,19960619,MV.MCHT.--.SHZ,0
4615,19960619,MV.MHRV.--.SHZ,110
4616,19960619,MV.MHRE.--.SHX,110
4617,19960620,MV.MCPZ.--.SHZ,71
4618,19960620,MV.MVPV.--.SHZ,0
4619,19960620,MV.MVPE.--.SHX,0
4620,19960620,MV.MHRV.--.SHY,0
4621,19960620,MV.MBET.--.SHZ,71
4622,19960620,MV.MSSZ.--.SHZ,0
4623,19960620,MV.MHRN.--.SHY,71
4624,19960620,MV.MLGT.--.SHZ,71
4625,19960620,MV.MRYT.--.SHZ,71
4626,19960620,MV.MSSE.--.SHX,0
4627,19960620,MV.MCPN.--.SHY,71
4628,19960620,MV.MCPT.--.SHZ,0
4629,19960620,MV.MSSN.--.SHY,0
4630,19960620,MV.MGAT.--.SHZ,71
4631,19960620,MV.MCPE.--.SHX,71
4632,19960620,MV.MGT2.--.SHZ,71
4633,19960620,MV.MHRE.--.SHZ,0
4634,19960620,MV.MSPT.--.SHZ,71
4635,19960620,MV.MGHZ.--.SHZ,71
4636,19960620,MV.MHRN.--.SHX,0
4637,19960620,MV.MWHT.--.SHZ,0
4638,19960620,MV.MVPN.--.SHY,0
4639,19960620,MV.MWH2.--.SHZ,71
4640,19960620,MV.MLGL.--.SHZ,71
4641,19960620,MV.MCHT.--.SHZ,0
4642,19960620,MV.MHRV.--.SHZ,71
4643,19960620,MV.MHRE.--.SHX,71
4644,19960621,MV.MCPZ.--.SHZ,57
4645,19960621,MV.MVPV.--.SHZ,0
4646,19960621,MV.MVPE.--.SHX,0
4647,19960621,MV.MHRV.--.SHY,0
4648,19960621,MV.MBET.--.SHZ,57
4649,19960621,MV.MSSZ.--.SHZ,0
4650,19960621,MV.MHRN.--.SHY,57
4651,19960621,MV.MLGT.--.SHZ,57
4652,19960621,MV.MRYT.--.SHZ,57
4653,19960621,MV.MSSE.--.SHX,0
4654,19960621,MV.MCPN.--.SHY,57
4655,19960621,MV.MCPT.--.SHZ,0
4656,19960621,MV.MSSN.--.SHY,0
4657,19960621,MV.MGAT.--.SHZ,57
4658,19960621,MV.MCPE.--.SHX,57
4659,19960621,MV.MGT2.--.SHZ,57
4660,19960621,MV.MHRE.--.SHZ,0
4661,19960621,MV.MSPT.--.SHZ,57
4662,19960621,MV.MGHZ.--.SHZ,57
4663,19960621,MV.MHRN.--.SHX,0
4664,19960621,MV.MWHT.--.SHZ,0
4665,19960621,MV.MVPN.--.SHY,0
4666,19960621,MV.MWH2.--.SHZ,57
4667,19960621,MV.MLGL.--.SHZ,57
4668,19960621,MV.MCHT.--.SHZ,0
4669,19960621,MV.MHRV.--.SHZ,57
4670,19960621,MV.MHRE.--.SHX,57
4671,19960622,MV.MCPZ.--.SHZ,60
4672,19960622,MV.MVPV.--.SHZ,0
4673,19960622,MV.MVPE.--.SHX,0
4674,19960622,MV.MHRV.--.SHY,0
4675,19960622,MV.MBET.--.SHZ,60
4676,19960622,MV.MSSZ.--.SHZ,0
4677,19960622,MV.MHRN.--.SHY,60
4678,19960622,MV.MLGT.--.SHZ,60
4679,19960622,MV.MRYT.--.SHZ,60
4680,19960622,MV.MSSE.--.SHX,0
4681,19960622,MV.MCPN.--.SHY,60
4682,19960622,MV.MCPT.--.SHZ,0
4683,19960622,MV.MSSN.--.SHY,0
4684,19960622,MV.MGAT.--.SHZ,60
4685,19960622,MV.MCPE.--.SHX,60
4686,19960622,MV.MGT2.--.SHZ,60
4687,19960622,MV.MHRE.--.SHZ,0
4688,19960622,MV.MSPT.--.SHZ,60
4689,19960622,MV.MGHZ.--.SHZ,60
4690,19960622,MV.MHRN.--.SHX,0
4691,19960622,MV.MWHT.--.SHZ,0
4692,19960622,MV.MVPN.--.SHY,0
4693,19960622,MV.MWH2.--.SHZ,60
4694,19960622,MV.MLGL.--.SHZ,60
4695,19960622,MV.MCHT.--.SHZ,0
4696,19960622,MV.MHRV.--.SHZ,60
4697,19960622,MV.MHRE.--.SHX,60
4698,19960623,MV.MCPZ.--.SHZ,65
4699,19960623,MV.MVPV.--.SHZ,0
4700,19960623,MV.MVPE.--.SHX,0
4701,19960623,MV.MHRV.--.SHY,0
4702,19960623,MV.MBET.--.SHZ,65
4703,19960623,MV.MSSZ.--.SHZ,0
4704,19960623,MV.MHRN.--.SHY,65
4705,19960623,MV.MLGT.--.SHZ,65
4706,19960623,MV.MRYT.--.SHZ,65
4707,19960623,MV.MSSE.--.SHX,0
4708,19960623,MV.MCPN.--.SHY,65
4709,19960623,MV.MCPT.--.SHZ,0
4710,19960623,MV.MSSN.--.SHY,0
4711,19960623,MV.MGAT.--.SHZ,65
4712,19960623,MV.MCPE.--.SHX,65
4713,19960623,MV.MGT2.--.SHZ,65
4714,19960623,MV.MHRE.--.SHZ,0
4715,19960623,MV.MSPT.--.SHZ,65
4716,19960623,MV.MGHZ.--.SHZ,65
4717,19960623,MV.MHRN.--.SHX,0
4718,19960623,MV.MWHT.--.SHZ,0
4719,19960623,MV.MVPN.--.SHY,0
4720,19960623,MV.MWH2.--.SHZ,65
4721,19960623,MV.MLGL.--.SHZ,65
4722,19960623,MV.MCHT.--.SHZ,0
4723,19960623,MV.MHRV.--.SHZ,65
4724,19960623,MV.MHRE.--.SHX,65
4725,19960624,MV.MCPZ.--.SHZ,95
4726,19960624,MV.MVPV.--.SHZ,0
4727,19960624,MV.MVPE.--.SHX,0
4728,19960624,MV.MHRV.--.SHY,0
4729,19960624,MV.MBET.--.SHZ,95
4730,19960624,MV.MSSZ.--.SHZ,0
4731,19960624,MV.MHRN.--.SHY,95
4732,19960624,MV.MLGT.--.SHZ,95
4733,19960624,MV.MRYT.--.SHZ,95
4734,19960624,MV.MSSE.--.SHX,0
4735,19960624,MV.MCPN.--.SHY,95
4736,19960624,MV.MCPT.--.SHZ,0
4737,19960624,MV.MSSN.--.SHY,0
4738,19960624,MV.MGAT.--.SHZ,95
4739,19960624,MV.MCPE.--.SHX,95
4740,19960624,MV.MGT2.--.SHZ,95
4741,19960624,MV.MHRE.--.SHZ,0
4742,19960624,MV.MSPT.--.SHZ,95
4743,19960624,MV.MGHZ.--.SHZ,95
4744,19960624,MV.MHRN.--.SHX,0
4745,19960624,MV.MWHT.--.SHZ,0
4746,19960624,MV.MVPN.--.SHY,0
4747,19960624,MV.MWH2.--.SHZ,95
4748,19960624,MV.MLGL.--.SHZ,95
4749,19960624,MV.MCHT.--.SHZ,0
4750,19960624,MV.MHRV.--.SHZ,95
4751,19960624,MV.MHRE.--.SHX,95
4752,19960625,MV.MCPZ.--.SHZ,29
4753,19960625,MV.MVPV.--.SHZ,0
4754,19960625,MV.MVPE.--.SHX,0
4755,19960625,MV.MHRV.--.SHY,0
4756,19960625,MV.MBET.--.SHZ,29
4757,19960625,MV.MSSZ.--.SHZ,0
4758,19960625,MV.MHRN.--.SHY,29
4759,19960625,MV.MLGT.--.SHZ,29
4760,19960625,MV.MRYT.--.SHZ,29
4761,19960625,MV.MSSE.--.SHX,0
4762,19960625,MV.MCPN.--.SHY,29
4763,19960625,MV.MCPT.--.SHZ,0
4764,19960625,MV.MSSN.--.SHY,0
4765,19960625,MV.MGAT.--.SHZ,29
4766,19960625,MV.MCPE.--.SHX,29
4767,19960625,MV.MGT2.--.SHZ,29
4768,19960625,MV.MHRE.--.SHZ,0
4769,19960625,MV.MSPT.--.SHZ,29
4770,19960625,MV.MGHZ.--.SHZ,29
4771,19960625,MV.MHRN.--.SHX,0
4772,19960625,MV.MWHT.--.SHZ,0
4773,19960625,MV.MVPN.--.SHY,0
4774,19960625,MV.MWH2.--.SHZ,29
4775,19960625,MV.MLGL.--.SHZ,29
4776,19960625,MV.MCHT.--.SHZ,0
4777,19960625,MV.MHRV.--.SHZ,29
4778,19960625,MV.MHRE.--.SHX,29
4779,19960626,MV.MCPZ.--.SHZ,80
4780,19960626,MV.MVPV.--.SHZ,0
4781,19960626,MV.MVPE.--.SHX,0
4782,19960626,MV.MHRV.--.SHY,0
4783,19960626,MV.MBET.--.SHZ,80
4784,19960626,MV.MSSZ.--.SHZ,0
4785,19960626,MV.MHRN.--.SHY,80
4786,19960626,MV.MLGT.--.SHZ,80
4787,19960626,MV.MRYT.--.SHZ,80
4788,19960626,MV.MSSE.--.SHX,0
4789,19960626,MV.MCPN.--.SHY,80
4790,19960626,MV.MCPT.--.SHZ,0
4791,19960626,MV.MSSN.--.SHY,0
4792,19960626,MV.MGAT.--.SHZ,80
4793,19960626,MV.MCPE.--.SHX,80
4794,19960626,MV.MGT2.--.SHZ,80
4795,19960626,MV.MHRE.--.SHZ,0
4796,19960626,MV.MSPT.--.SHZ,80
4797,19960626,MV.MGHZ.--.SHZ,80
4798,19960626,MV.MHRN.--.SHX,0
4799,19960626,MV.MWHT.--.SHZ,0
4800,19960626,MV.MVPN.--.SHY,0
4801,19960626,MV.MWH2.--.SHZ,80
4802,19960626,MV.MLGL.--.SHZ,80
4803,19960626,MV.MCHT.--.SHZ,0
4804,19960626,MV.MHRV.--.SHZ,80
4805,19960626,MV.MHRE.--.SHX,80
4806,19960627,MV.MCPZ.--.SHZ,87
4807,19960627,MV.MVPV.--.SHZ,0
4808,19960627,MV.MVPE.--.SHX,0
4809,19960627,MV.MHRV.--.SHY,0
4810,19960627,MV.MBET.--.SHZ,87
4811,19960627,MV.MSSZ.--.SHZ,0
4812,19960627,MV.MHRN.--.SHY,87
4813,19960627,MV.MLGT.--.SHZ,87
4814,19960627,MV.MRYT.--.SHZ,87
4815,19960627,MV.MSSE.--.SHX,0
4816,19960627,MV.MCPN.--.SHY,87
4817,19960627,MV.MCPT.--.SHZ,0
4818,19960627,MV.MSSN.--.SHY,0
4819,19960627,MV.MGAT.--.SHZ,87
4820,19960627,MV.MCPE.--.SHX,87
4821,19960627,MV.MGT2.--.SHZ,87
4822,19960627,MV.MHRE.--.SHZ,0
4823,19960627,MV.MSPT.--.SHZ,87
4824,19960627,MV.MGHZ.--.SHZ,87
4825,19960627,MV.MHRN.--.SHX,0
4826,19960627,MV.MWHT.--.SHZ,0
4827,19960627,MV.MVPN.--.SHY,0
4828,19960627,MV.MWH2.--.SHZ,87
4829,19960627,MV.MLGL.--.SHZ,87
4830,19960627,MV.MCHT.--.SHZ,0
4831,19960627,MV.MHRV.--.SHZ,87
4832,19960627,MV.MHRE.--.SHX,87
4833,19960628,MV.MCPZ.--.SHZ,80
4834,19960628,MV.MVPV.--.SHZ,0
4835,19960628,MV.MVPE.--.SHX,0
4836,19960628,MV.MHRV.--.SHY,0
4837,19960628,MV.MBET.--.SHZ,80
4838,19960628,MV.MSSZ.--.SHZ,0
4839,19960628,MV.MHRN.--.SHY,80
